Flag,num_threads,Time
OMP_LOCK,1,185396
OMP_LOCK,1,148767
OMP_LOCK,1,150438
OMP_LOCK,1,119960
OMP_LOCK,1,113032
OMP_LOCK,2,581002
OMP_LOCK,2,574637
OMP_LOCK,2,459250
OMP_LOCK,2,437904
OMP_LOCK,2,452897
OMP_LOCK,4,2780789
OMP_LOCK,4,2959017
OMP_LOCK,4,2584479
OMP_LOCK,4,2134418
OMP_LOCK,4,2316160
OMP_LOCK,8,9569258
OMP_LOCK,8,9303582
OMP_LOCK,8,9196202
OMP_LOCK,8,9452691
OMP_LOCK,8,9267185
