Flag,num_threads,Time
POSIX_LOCK,1,137488
POSIX_LOCK,1,138351
POSIX_LOCK,1,137521
POSIX_LOCK,1,137489
POSIX_LOCK,1,137116
POSIX_LOCK,2,1141148
POSIX_LOCK,2,1252164
POSIX_LOCK,2,1552493
POSIX_LOCK,2,1470977
POSIX_LOCK,2,1436023
POSIX_LOCK,4,3177571
POSIX_LOCK,4,3107068
POSIX_LOCK,4,3157581
POSIX_LOCK,4,3182804
POSIX_LOCK,4,3420950
POSIX_LOCK,8,9031847
POSIX_LOCK,8,9171078
POSIX_LOCK,8,12621335
POSIX_LOCK,8,11817442
POSIX_LOCK,8,11996549
