Flag,num_threads,Time
BAKERY_LOCK,1,374243
BAKERY_LOCK,1,286228
BAKERY_LOCK,1,284968
BAKERY_LOCK,1,281397
BAKERY_LOCK,1,281678
BAKERY_LOCK,2,2307919
BAKERY_LOCK,2,2444792
BAKERY_LOCK,2,2369352
BAKERY_LOCK,2,2363649
BAKERY_LOCK,2,2405261
BAKERY_LOCK,4,5947007
BAKERY_LOCK,4,7860157
BAKERY_LOCK,4,7732932
BAKERY_LOCK,4,7776986
BAKERY_LOCK,4,7872354
BAKERY_LOCK,8,15241473
BAKERY_LOCK,8,15012267
BAKERY_LOCK,8,16980139
BAKERY_LOCK,8,14226583
BAKERY_LOCK,8,15225870
